block,ts,deposit_amt,weekly,monthly,sixty_days,quarterly,yearly
18571359,2023-11-14 11:32:47,1000000000000000000000,1000000000000000000000,1000000000000000000000,1000000000000000000000,1004132827432932160714,1118525107005963730492
18576359,2023-11-15 04:20:23,1000000000000000000000,1000000000000000000000,1000000000000000000000,1000000000000000000000,1004132827432932160714,1118991495147831277614
18581359,2023-11-15 21:07:35,1000000000000000000000,1000000000000000000000,1000000000000000000000,1000000000000000000000,1004132827432932160714,1119450810172776402246
18581359,2023-11-15 21:07:35,1000000000000000000000,1000000000000000000000,1000000000000000000000,1000000000000000000000,1004132827432932160714,1119450810172776402246
18586359,2023-11-16 13:52:11,1000000000000000000000,1000000000000000000000,1000000000000000000000,1000000000000000000000,1005397541783433186685,1119902646968836365869
18591359,2023-11-17 06:40:11,1000000000000000000000,1000000000000000000000,1000000000000000000000,1000000000000000000000,1008433614482437187010,1120344267728962766530
18596359,2023-11-17 23:28:11,1000000000000000000000,1000000000000000000000,1000000000000000000000,1000010464746009265269,1008433614482437187010,1120773300998677207428
18601359,2023-11-18 16:20:59,1000000000000000000000,1000000000000000000000,1000000000000000000000,1000011172450623763329,1008433614482437187010,1121190141931021641870
18606359,2023-11-19 09:10:11,1000000000000000000000,1000000000000000000000,1000000000000000000000,1000011172450623763329,1008433614482437187010,1121597129636290397616
18611359,2023-11-20 01:56:59,1000000000000000000000,1000000000000000000000,1000000000000000000000,1000011172450623763329,1008433614482437187010,1121996885808994414889
18616359,2023-11-20 18:45:47,1000000000000000000000,1000000000000000000000,1000000000000000000000,1000011172450623763329,1008433614482437187010,1122403679581812706594
18621359,2023-11-21 11:34:35,1000000000000000000000,1000000000000000000000,1000000000000000000000,1000011172450623763329,1008433614482437187010,1122799808018916082909
18626359,2023-11-22 04:22:59,1000000000000000000000,1000000000000000000000,1000000000000000000000,1000011172450623763329,1008433614482437187010,1123192873674572239911
18631359,2023-11-22 21:09:35,1000000000000000000000,1000000000000000000000,1000000000000000000000,1000011172450623763329,1008433614482437187010,1123582516881203254839
18636359,2023-11-23 13:56:23,1000000000000000000000,1000000000000000000000,1000000000000000000000,1000011172450623763329,1008433614482437187010,1123968649667301775121
18641359,2023-11-24 06:46:59,1000000000000000000000,1000000000000000000000,1000000000000000000000,1000011172450623763329,1010679024515175489884,1124352153131801340814
18646359,2023-11-24 23:34:35,1000000000000000000000,1000000000000000000000,1000000000000000000000,1000011172450623763329,1011933153916209983870,1124722283564891008352
18651359,2023-11-25 16:22:35,1000000000000000000000,1000000000000000000000,1000000000000000000000,1000011172450623763329,1011933153916209983870,1125086200503287004602
18656359,2023-11-26 09:11:47,1000000000000000000000,1000000000000000000000,1000000000000000000000,1000011172450623763329,1011933153916209983870,1125447821550412590887
18661359,2023-11-27 02:00:59,1000000000000000000000,1000000000000000000000,1000000000000000000000,1000011172450623763329,1011933153916209983870,1125848559174685464565
18666359,2023-11-27 18:49:47,1000000000000000000000,1000000000000000000000,1000000000000000000000,1000011172450623763329,1011933153916209983870,1126352370398075665929
18671359,2023-11-28 11:38:11,1000000000000000000000,1000000000000000000000,1000000000000000000000,1000011172450623763329,1011933153916209983870,1126829453235277474352
18676359,2023-11-29 04:24:59,1000000000000000000000,1000000000000000000000,1000000000000000000000,1000011172450623763329,1011933153916209983870,1127297673064596898394
18681359,2023-11-29 21:11:47,1000000000000000000000,1000000000000000000000,1000000000000000000000,1000011172450623763329,1011933153916209983870,1127760413863389675583
18686359,2023-11-30 13:59:35,1000000000000000000000,1000000000000000000000,1000000000000000000000,1000011172450623763329,1013800363700955006895,1128220516358024115627
18691359,2023-12-01 06:47:11,1000000000000000000000,1000000000000000000000,1000000000000000000000,1000011172450623763329,1016681908289447441711,1128670102447054590501
18696359,2023-12-01 23:33:59,1000000000000000000000,1000000000000000000000,1000000000000000000000,1000011172450623763329,1016681908289447441711,1129094074776052028314
18701359,2023-12-02 16:19:23,1000000000000000000000,1000000000000000000000,1000000000000000000000,1000011172450623763329,1016681908289447441711,1129517692815295475596
18706359,2023-12-03 09:08:23,1000000000000000000000,1000000000000000000000,1000000000000000000000,1000011172450623763329,1016681908289447441711,1129940126640584185457
18711359,2023-12-04 01:56:59,1000000000000000000000,1000000000000000000000,1000000000000000000000,1000011172450623763329,1016681908289447441711,1130371543749322955944
18716359,2023-12-04 18:44:11,1000000000000000000000,1000000000000000000000,1000000000000000000000,1000011172450623763329,1016681908289447441711,1130822641303060528474
18721359,2023-12-05 11:33:23,1000000000000000000000,1000000000000000000000,1000000000000000000000,1000011172450623763329,1016681908289447441711,1131271224584314273845
18726359,2023-12-06 04:21:59,1000000000000000000000,1000000000000000000000,1000000000000000000000,1000011172450623763329,1016681908289447441711,1131717855360556328271
18731359,2023-12-06 21:12:11,1000000000000000000000,1000000000000000000000,1000000000000000000000,1000011172450623763329,1016681908289447441711,1132160389295524576735
18736359,2023-12-07 14:00:23,1000000000000000000000,1000000000000000000000,1000000000000000000000,1000011172450623763329,1017563752311441385465,1132585345000212159268
18741359,2023-12-08 06:51:47,1000000000000000000000,1000000000000000000000,1000000000000000000000,1000011172450623763329,1025230681812615414905,1133005954495793046664
18746359,2023-12-08 23:41:59,1000000000000000000000,1000000000000000000000,1000000000000000000000,1000011172450623763329,1025230681812615414905,1133425293219688288196
18751359,2023-12-09 16:31:23,1000000000000000000000,1000000000000000000000,1000000000000000000000,1000011172450623763329,1025230681812615414905,1133843760873983740746
18756359,2023-12-10 09:19:11,1000000000000000000000,1000000000000000000000,1000000000000000000000,1000011172450623763329,1025230681812615414905,1134256997353651270976
18761359,2023-12-11 02:05:11,1000000000000000000000,1000000000000000000000,1000000000000000000000,1004132827432932160714,1025230681812615414905,1134679369179501326099
18766359,2023-12-11 18:53:23,1000000000000000000000,1000000000000000000000,1000000000000000000000,1004132827432932160714,1025230681812615414905,1135138608546046013664
18771359,2023-12-12 11:40:59,1000000000000000000000,1000000000000000000000,1000000000000000000000,1004132827432932160714,1025230681812615414905,1135596431799187013974
18776359,2023-12-13 04:28:11,1000000000000000000000,1000000000000000000000,1000000000000000000000,1004132827432932160714,1025230681812615414905,1136052125998459499077
18781359,2023-12-13 21:18:11,1000000000000000000000,1000000000000000000000,1000000000000000000000,1004132827432932160714,1025230708971797474646,1136507779974863307725
18786359,2023-12-14 14:07:59,1000000000000000000000,1000000000000000000000,1000000000000000000000,1004132827432932160714,1025230819336288572415,1136961759577238310261
18791359,2023-12-15 06:56:11,1000000000000000000000,1000000000000000000000,1000000000000000000000,1004132827432932160714,1025661943503531908017,1137412688747446013251
18796359,2023-12-15 23:49:35,1000000000000000000000,1000000000000000000000,1000000000000000000000,1004132827432932160714,1026450753774391404521,1137862317223228855457
18801359,2023-12-16 16:41:23,1000000000000000000000,1000000000000000000000,1000000000000000000000,1004132827432932160714,1027230497380927835935,1138311098991611737210
18806359,2023-12-17 09:32:47,1000000000000000000000,1000000000000000000000,1000000000000000000000,1008433614482437187010,1028000218744511872359,1138759758049929252232
18811359,2023-12-18 02:21:23,1000000000000000000000,1000000000000000000000,1000005743611278337418,1008433614482437187010,1028761601747607930186,1139170922789043782295
18816359,2023-12-18 19:11:11,1000000000000000000000,1000000000000000000000,1000011172450623763329,1008433614482437187010,1029509776760067226457,1139423609776547772124
18821359,2023-12-19 12:04:11,1000000000000000000000,1000000000000000000000,1000011172450623763329,1008433614482437187010,1030256572076589208341,1139677768897680894636
18821359,2023-12-19 12:04:11,1000000000000000000000,1000000000000000000000,1000011172450623763329,1008433614482437187010,1030256572076589208341,1139677768897680894636
18826359,2023-12-20 04:54:47,1000000000000000000000,1000000000000000000000,1000011172450623763329,1008433614482437187010,1030975129868201201022,1139932309633893041169
18831359,2023-12-20 21:45:59,1000000000000000000000,1000000000000000000000,1000011172450623763329,1008433614482437187010,1031680860455868980576,-2
18836359,2023-12-21 14:35:11,1000000000000000000000,1000000000000000000000,1000011172450623763329,1008433614482437187010,1032376742742470360530,-2
18841359,2023-12-22 07:23:11,1000000000000000000000,1000000000000000000000,1000011172450623763329,1008433614482437187010,1032942503440979915731,-2
18846359,2023-12-23 00:13:11,1000000000000000000000,1000000000000000000000,1000011172450623763329,1008433614482437187010,1033401530859744789684,-2
18851359,2023-12-23 17:02:59,1000000000000000000000,1000000000000000000000,1000011172450623763329,1008433614482437187010,1033857679032329764317,-2
18851359,2023-12-23 17:02:59,1000000000000000000000,1000000000000000000000,1000011172450623763329,1008433614482437187010,1033857679032329764317,-2
18856359,2023-12-24 09:56:35,1000000000000000000000,1000000000000000000000,1000011172450623763329,1010679024515175489884,1034314870713070063112,-2
18861359,2023-12-25 02:46:11,1000000000000000000000,1000000000000000000000,1000011172450623763329,1011933153916209983870,1034759547523173328904,-2
18866359,2023-12-25 19:40:47,1000000000000000000000,1000000000000000000000,1000011172450623763329,1011933153916209983870,1035204031736060256518,-2
18871359,2023-12-26 12:28:35,1000000000000000000000,1000000000000000000000,1000011172450623763329,1011933153916209983870,1035646379892581046508,-2
18876359,2023-12-27 05:19:35,1000000000000000000000,1000000000000000000000,1000011172450623763329,1011933153916209983870,1036095424559324974962,-2
18881359,2023-12-27 22:12:23,1000000000000000000000,1000000000000000000000,1000011172450623763329,1011933153916209983870,1036551437108399220483,-2
18886359,2023-12-28 15:03:59,1000000000000000000000,1000000000000000000000,1000011172450623763329,1011933153916209983870,1036927476453483656022,-2
18891359,2023-12-29 07:52:47,1000000000000000000000,1000000000000000000000,1000011172450623763329,1011933153916209983870,1037497439909945761449,-2
18896359,2023-12-30 00:48:11,1000000000000000000000,1000000000000000000000,1000011172450623763329,1011933153916209983870,1037962368880908711636,-2
18901359,2023-12-30 17:39:59,1000000000000000000000,1000000000000000000000,1000011172450623763329,1011933153916209983870,1038475243804030967385,-2
18906359,2023-12-31 10:29:35,1000000000000000000000,1000000000000000000000,1000011172450623763329,1016681908289447441711,1038984159503699567274,-2
18911359,2024-01-01 03:19:35,1000000000000000000000,1000000000000000000000,1000011172450623763329,1016681908289447441711,1039491606500247016933,-2
18916359,2024-01-01 20:12:35,1000000000000000000000,1000000000000000000000,1000011172450623763329,1016681908289447441711,1039995025509773140312,-2
18921359,2024-01-02 13:03:59,1000000000000000000000,1000000000000000000000,1000011172450623763329,1016681908289447441711,1040492515536336293071,-2
18926359,2024-01-03 05:52:23,1000000000000000000000,1000000000000000000000,1000011172450623763329,1016681908289447441711,1040989520042618086297,-2
18931359,2024-01-03 22:42:23,1000000000000000000000,1000000000000000000000,1000011172450623763329,1016681908289447441711,1041253283358733790455,-2
18936359,2024-01-04 15:31:47,1000000000000000000000,1000000000000000000000,1000011172450623763329,1016681908289447441711,1041754203001010795189,-2
18941359,2024-01-05 08:26:11,1000000000000000000000,1000000000000000000000,1000011172450623763329,1016681908289447441711,1042369066938572327515,-2
18946359,2024-01-06 01:20:11,1000000000000000000000,1000000000000000000000,1000011172450623763329,1016681908289447441711,1042982271298370043369,-2
18951359,2024-01-06 18:23:47,1000000000000000000000,1000000000000000000000,1000011172450623763329,1016681908289447441711,1043593635400098434742,-2
18956359,2024-01-07 11:23:11,1000000000000000000000,1000000000000000000000,1000011172450623763329,1025230681812615414905,1044204287465805418684,-2
18961359,2024-01-08 04:17:23,1000000000000000000000,1000000000000000000000,1000011172450623763329,1025230681812615414905,1044836798970034728188,-2
18966359,2024-01-08 21:10:59,1000000000000000000000,1000000000000000000000,1000011172450623763329,1025230681812615414905,1045520708356875897645,-2
18971359,2024-01-09 14:02:11,1000000000000000000000,1000000000000000000000,1000011172450623763329,1025230681812615414905,1046183849976458830568,-2
18976359,2024-01-10 06:49:59,1000000000000000000000,1000002908136868934004,1003011993477281023094,1025230681812615414905,1046846820502080600381,-2
18981359,2024-01-10 23:37:59,1000000000000000000000,1000011172450623763329,1004132827432932160714,1025230681812615414905,1047510625211196475426,-2
18986359,2024-01-11 16:29:11,1000000000000000000000,1000011172450623763329,1004132827432932160714,1025230681812615414905,1048169089407305218135,-2
18991359,2024-01-12 09:17:23,1000000000000000000000,1000011172450623763329,1004132827432932160714,1025230681812615414905,1048500910136574397139,-2
18996359,2024-01-13 02:03:47,1000000000000000000000,1000011172450623763329,1004132827432932160714,1025230681812615414905,1048835903177798588468,-2
19001359,2024-01-13 18:50:11,1000000000000000000000,1000011172450623763329,1004132827432932160714,1025230792311385332323,1049170810303640656670,-2
19006359,2024-01-14 11:36:35,1000000000000000000000,1000011172450623763329,1004132827432932160714,1025502854639570884617,1049540060620873309662,-2
19011359,2024-01-15 04:21:47,1000000000000000000000,1000011172450623763329,1004132827432932160714,1026293125352274510091,1049925770151156333229,-2
19016359,2024-01-15 21:07:35,1000000000000000000000,1000011172450623763329,1004132827432932160714,1027076497367444911277,1050313215543421338746,-2
19021359,2024-01-16 13:52:23,1000000000000000000000,1000011172450623763329,1008433614482437187010,1027846480839953978709,1050705092450247040892,-2
19026359,2024-01-17 06:37:59,1000000000000000000000,1000010135894758519026,1008432569196337793061,1028608534903237278902,1051102650874427655426,-2
19031359,2024-01-17 23:27:11,1000000000000000000000,999999999999999999999,1008422347933546999972,1029348752380228283327,1051493283490350570283,-2
19036359,2024-01-18 16:14:23,1000000000000000000000,999999999999999999999,1008422347933546999972,1030095474166025542274,1051895944600718543961,-2
19041359,2024-01-19 08:58:47,1000000000000000000000,999999999999999999999,1008422347933546999972,1030820925765673026674,1052142512355687779503,-2
19046359,2024-01-20 01:43:59,1000000000000000000000,999999999999999999999,1008422347933546999972,1031529543080111332335,1052390049242277375029,-2
19051359,2024-01-20 18:28:59,1000000000000000000000,999999999999999999999,1008422347933546999972,1032226872836310658131,1052638024004727842138,-2
19056359,2024-01-21 11:13:35,1000000000000000000000,999999999999999999999,1008422347933546999972,1032837538011624481735,1052886787714918218444,-2
19061359,2024-01-22 04:22:59,1000000000000000000000,999999999999999999999,1008422347933546999972,1033299366659750562201,1053135163272404448148,-2
19066359,2024-01-22 21:18:35,1000000000000000000000,999999999999999999999,1008422347933546999972,1033754899288759959982,1053385988149876962390,-2
19071359,2024-01-23 14:09:59,1000000000000000000000,999999999999999999999,1010667732879832859124,1034211798025121817034,1053644884395361731590,-2
19076359,2024-01-24 07:00:59,1000000000000000000000,999999999999999999999,1011921848269325087507,1034658870453512683415,1053907523829610380011,-2
19081359,2024-01-24 23:50:35,1000000000000000000000,999999999999999999999,1011921848269325087507,1035103953677716972217,1054171133423479471456,-2
19086359,2024-01-25 16:38:11,1000000000000000000000,999999999999999999999,1011921848269325087507,1035545813408680757926,1054439208778883091332,-2
19091359,2024-01-26 09:25:11,1000000000000000000000,999999999999999999999,1011921848269325087507,1035993482941002593722,1054655251712306421461,-2
19096359,2024-01-27 02:14:11,1000000000000000000000,999999999999999999999,1011921848269325087507,1036448712927109435464,1054752147656030282905,-2
19101359,2024-01-27 19:05:11,1000000000000000000000,999999999999999999999,1011921848269325087507,1036820699426653458924,1054752147656030282905,-2
19106359,2024-01-28 11:55:47,1000000000000000000000,999999999999999999999,1011921848269325087507,1037372327303395275283,1055161493496598007412,-2
19111359,2024-01-29 04:42:23,1000000000000000000000,999999999999999999999,1011921848269325087507,1037909476397768101251,1055624102093995879983,-2
19116359,2024-01-29 21:31:11,1000000000000000000000,999999999999999999999,1011921848269325087507,1038362029347364908904,1055839504839233562103,-2
19121359,2024-01-30 14:18:23,1000000000000000000000,999999999999999999999,1016670549587931536218,1038870652552916786278,1056056383472396584466,-2
19126359,2024-01-31 07:07:23,1000000000000000000000,999999999999999999999,1016670549587931536218,1039378353258844943843,1056275375506696393663,-2
19131359,2024-01-31 23:58:11,1000000000000000000000,999999999999999999999,1016670549587931536218,1039883695472657003810,1056495789366705748889,-2
19136359,2024-02-01 16:48:11,1000000000000000000000,999999999999999999999,1016670549587931536218,1040380161400504791719,1056614181857988829225,-2
19141359,2024-02-02 09:39:47,1000000000000000000000,1001987485383681501865,1016670549587931536218,1040877921201223381067,1056905751886978220032,-2
19146359,2024-02-03 02:31:11,1000000000000000000000,1004121608933836093639,1016670549587931536218,1041141870029071631241,1057197471446577474092,-2
19151359,2024-02-03 19:20:59,1000000000000000000000,1004121608933836093639,1016670549587931536218,1041641137141065100858,1057488865742518165565,-2
19156359,2024-02-04 12:14:59,1000000000000000000000,1004121608933836093639,1016670549587931536218,1042233943178628016903,1057779561478818795167,-2
19161359,2024-02-05 05:03:47,1000000000000000000000,1004121608933836093639,1016670549587931536218,1042848171016252411208,1058069801223487658209,-2
19166359,2024-02-05 21:55:47,1000000000000000000000,1004121608933836093639,1016670549587931536218,1043459371539881530914,1058358352557337138861,-2
19171359,2024-02-06 14:45:35,1000000000000000000000,1004121608933836093639,1025219227601416505300,1044070886641993739654,1058641496657654640553,-2
19176359,2024-02-07 07:36:59,1000000000000000000000,1004121608933836093639,1025219227601416505300,1044683683270076668931,1058920253208789951447,-2
19181359,2024-02-08 00:28:23,1000000000000000000000,1004121608933836093639,1025219227601416505300,1045375207329858724116,1059196827016987874523,-2
19186359,2024-02-08 17:17:35,1000000000000000000000,1008422347933546999972,1025219227601416505300,1046040341393230806817,1059470626133629069716,-2
19191359,2024-02-09 10:07:11,1000000000000000000000,1007138390788301107146,1023913884105787174029,1045368648221021223295,1058394164643553771868,-2
19196359,2024-02-10 02:54:59,1000000000000000000000,1004283085795033708929,1021011019462056595163,1043067593754497635742,1055661863159170041312,-2
19201359,2024-02-10 19:47:47,1000000000000000000000,1004283085795033708929,1021011019462056595163,1043724894517606822104,1055927338985836142972,-2
19206359,2024-02-11 12:40:11,1000000000000000000000,1004283085795033708929,1021011019462056595163,1044119739492061869281,1056190549455952650399,-2
19211359,2024-02-12 05:29:59,1000000000000000000000,1004283085795033708929,1021011019462056595163,1044451848318449217904,1056449597233590218376,-2
19216359,2024-02-12 22:17:47,1000000000000000000000,1004283085795033708929,1021011100764664644857,1044784453573158652729,1056705217807077802884,-2
19221359,2024-02-13 15:08:47,1000000000000000000000,1004283085795033708929,1021123058960933225541,1045144271292953135758,1056960381742878665733,-2
19226359,2024-02-14 07:58:47,1000000000000000000000,1004283085795033708929,1021912060060880743602,1045527640343633062452,1057210900362479730513,-2
19231359,2024-02-15 00:51:11,1000000000000000000000,1004283085795033708929,1022693884590987976243,1045912590657375137883,1057456206179637307576,-2
19236359,2024-02-15 17:38:47,1000000000000000000000,1002063652070109695020,1019098902077523483740,1041839411994440900752,1053185913577335400195,-2
19241359,2024-02-16 10:31:35,1000000000000000000000,1003159126694556807570,1019856519755093080340,1042233980388481639200,1053722103429418269275,-2
19246359,2024-02-17 03:20:47,1000000000000000000000,1003470272493414334320,1020603877050451474283,1042631025822917452261,1054191353714252817644,-2
19251359,2024-02-17 20:13:11,1000000000000000000000,1003470272493414334320,1021343888988934784648,1043030206735586338942,1054600310290464606232,-2
19256359,2024-02-18 13:07:47,1000000000000000000000,1003470272493414334320,1022068627866200080488,1043306191202801003274,1054998333358056072364,-2
19261359,2024-02-19 06:03:11,1000000000000000000000,1003470272493414334320,1022774257032453123697,1043551466495316271184,1055393035649845646033,-2
19266359,2024-02-19 22:52:35,1000000000000000000000,1003470272493414334320,1023467900058280400661,1043797058759483610474,1055773886472506199696,-2
19271359,2024-02-20 15:42:11,1000000000000000000000,1003470272493414334320,1024117808802306168795,1044043958599619896071,1056123182614263875692,-2
19276359,2024-02-21 08:34:23,1000000000000000000000,1003470272493414334320,1024578075919655269741,1044289690375595486996,1056452358204764075585,-2
19281359,2024-02-22 01:25:23,1000000000000000000000,1003470272493414334320,1025030720178420705949,1044537871619598046698,1056770019778692894116,-2
19286359,2024-02-22 18:15:23,1000000000000000000000,1006476847871318341383,1023751635832232780275,1043028441420602832871,1055277317640775261800,-2
19291359,2024-02-23 11:03:35,1000000000000000000000,1005213313516502045244,1022911476667305069542,1041978602011676053442,1054384421207347244858,-2
19296359,2024-02-24 03:49:23,1000000000000000000000,1004692755005466165266,1022821131378672142957,1041699335083376012729,1054239232644335473723,-2
19301359,2024-02-24 20:36:23,1000000000000000000000,1004692755005466165266,1023258213875888129904,1041963137487051616993,1054627693441609295025,-2
19306359,2024-02-25 13:22:59,1000000000000000000000,1004692755005466165266,1023699358859778832704,1042187174724161918758,1055010097679174549768,-2
19311359,2024-02-26 06:11:11,1000000000000000000000,1004692755005466165266,1024143633785980739089,1042325698827391878643,1055385571967288512179,-2
19316359,2024-02-26 22:59:23,1000000000000000000000,1004692755005466165266,1024553584961094674050,1042325698827391878643,1055751365990499619380,-2
19321359,2024-02-27 15:45:35,1000000000000000000000,1004692755005466165266,1025038850815648418061,1042432177467366765041,1056102436021375379484,-2
19326359,2024-02-28 08:35:59,1000000000000000000000,1004692755005466165266,1025594041989532163696,1043144932776914316916,1056442180573683956797,-2
19331359,2024-02-29 01:22:35,1000000000000000000000,1004692755005466165266,1026027027540869152442,1043357819594752753128,1056776265276930757990,-2
19336359,2024-02-29 18:10:23,1000000000000000000000,1008408503636649894360,1021736013847915738237,1038697221355508832917,1052165624599675350416,-2
19341359,2024-03-01 10:56:23,1000000000000000000000,1008408503636649894360,1022235953383894775017,1038912226533683608098,1052636374732802757237,-2
19346359,2024-03-02 03:42:23,1000000000000000000000,1008408503636649894360,1022734264005290351879,1039128515741897558303,1053118157234868086829,-2
19351359,2024-03-02 20:28:23,1000000000000000000000,1008408503636649894360,1023222504448765406455,1039288668572377663844,1053593796350627252462,-2
19356359,2024-03-03 13:14:23,1000000000000000000000,1008408503636649894360,1023713636300150161258,1039517862148357755942,1054065385230321832313,-2
19361359,2024-03-04 06:00:11,1000000000000000000000,1008408503636649894360,1023971281688159319141,1039805164434793335665,1054532202437387092323,-2
19366359,2024-03-04 22:44:11,1000000000000000000000,1008408503636649894360,1024461019610154162166,1040091786283746029876,1054991532550071035016,-2
19371359,2024-03-05 15:29:23,1000000000000000000000,1008408503636649894360,1025023018107483082372,1040377967967074035131,1055438822805189499190,-2
19376359,2024-03-06 08:14:23,1000000000000000000000,1008408503636649894360,1025627858889060220991,1040663552392167848999,1055879963464186370218,-2
19381359,2024-03-07 00:59:35,1000000000000000000000,1008408571764805384203,1026229206435209001316,1040948091932565838704,1056313716923705224220,-2
19386359,2024-03-07 17:44:47,1000000000000000000000,1000501337262154717035,1018762346522317212266,1033045615860658613154,1048429649707333535175,-2
19391359,2024-03-08 10:31:47,1000000000000000000000,1000790045744421527185,1018863666203203750675,1032817874627582735351,1048348872554447928643,-2
19396359,2024-03-09 03:30:47,1000000000000000000000,1001556758899883519479,1019529010375568926479,1033088259069821831511,1048766810799528919057,-2
19401359,2024-03-09 20:15:59,1000000000000000000000,1002311543231945938494,1020179776223100353323,1033355406639382687951,1049184606786449691666,-2
19406359,2024-03-10 14:03:11,1000000000000000000000,1003058356291746948887,1020823006679107691496,1033622273882149099073,1049595495367945107431,-2
19411359,2024-03-11 06:48:23,1000000000000000000000,1003794104303407663760,1021473720966237962082,1033885306611462967867,1049999251360620467898,-2
19416359,2024-03-11 23:36:47,1000000000000000000000,1004523605390458706840,1022117881503224741428,1034146292362123019316,1050395654248038955374,-2
19421359,2024-03-12 16:22:59,1000000000000000000000,1005240048333949121685,1022568684551451147338,1034404446858298057533,1050788064585344804607,-2
19426359,2024-03-13 09:09:47,1000000000000000000000,1005934888005898886726,1022892639307442687927,1034658438098445079625,1051175422899613939446,-2
19431359,2024-03-14 02:05:35,1000000000000000000000,1006618745425398423784,1023219057704544947718,1034909501481948450419,1051557883912957202903,-2
19436359,2024-03-14 19:02:11,1000000000000000000000,1007283188427420248491,1023562340958088835864,1035159047922527829592,1051938188807995265162,-2
19441359,2024-03-15 11:52:23,1000000000000000000000,1007004063635555658916,1023191958616259398743,1034652540178815915556,1051482377543016060831,-2
19446359,2024-03-16 04:45:23,1000000000000000000000,1006678190997382622423,1022784337892679244589,1034100932531335113173,1050970802140959992301,-2
19451359,2024-03-16 21:39:11,1000000000000000000000,1006362972850031571150,1022391768986186416115,1033558023838244856084,1050471638875437909849,-2
19456359,2024-03-17 14:30:35,1000000000000000000000,1006052148327360211610,1022015893920590229409,1033253779648655111015,1049980834603583471595,-2
19461359,2024-03-18 07:23:23,1000000000000000000000,1005745260917745581859,1021653282347226595156,1032976485030177317861,1049500594325784931380,-2
19466359,2024-03-19 00:16:23,1000000000000000000000,1005444264176977637465,1021302256982746892440,1032632046289581523755,1049028362493645159328,-2
19471359,2024-03-19 17:06:35,1000000000000000000000,1005158858793531154157,1020872777690687195746,1032284387041403852441,1048568853288918896775,-2
19476359,2024-03-20 09:58:35,1000000000000000000000,1004897810189769129919,1020406201350520676907,1031956854907614561753,1048131500777030011044,-2
19481359,2024-03-21 02:49:11,1000000000000000000000,1004639310792551990898,1019951727248756065160,1031632298753236526841,1047704270686047034361,-2
19486359,2024-03-21 19:40:35,1000000000000000000000,1004406085251346260788,1019509972936219779201,1031287053016694447964,1047288269930856050198,-2
19491359,2024-03-22 12:29:11,1000000000000000000000,1004491664760484023298,1019281014175797759319,1031137613235685045147,1047011737180824060496,-2
19496359,2024-03-23 05:18:11,1000000000000000000000,1004475387567742788203,1019072445450715958547,1030994926944114669219,1046737095086447672827,-2
19501359,2024-03-23 22:10:35,1000000000000000000000,1004525002110700050286,1018868904520669681550,1030831003822841220903,1046462662872166837091,-2
19506359,2024-03-24 15:05:35,1000000000000000000000,1004576900920124405684,1018676580878982985661,1030771369702835193504,1046192682777384885973,-2
19511359,2024-03-25 08:01:11,1000000000000000000000,1004635176012487784783,1018493508260113177839,1030728204266494709136,1045931282038956252130,-2
19516359,2024-03-26 00:52:35,1000000000000000000000,1004686379672451351063,1018315033769821145657,1030669270699527616762,1045672799243785419257,-2
19521359,2024-03-26 17:46:59,1000000000000000000000,1004736614163442432134,1018106665536442315975,1030601022326938913645,1045412325358671454018,-2
19526359,2024-03-27 10:51:59,1000000000000000000000,1004597153577808779832,1017843399138591671864,1030524086742249953016,1045147161136802981101,-2
19531359,2024-03-28 04:16:11,1000000000000000000000,1004594761278675341341,1017397327128877790946,1030432193347928327925,1044875966562695195930,-2
19536359,2024-03-28 21:22:23,1000000000000000000000,1004716443636940586859,1016976109581719647266,1030350701746206788780,1044629926771669659618,-2
19541359,2024-03-29 14:12:47,1000000000000000000000,1004760602071199618410,1017178470263251578381,1030120809578173926070,1044227539753762467528,-2
19546359,2024-03-30 07:04:59,1000000000000000000000,1004919335256143639075,1016950029551270169723,1030006324252498530816,1043943012066932629054,-2
19551359,2024-03-30 23:58:59,1000000000000000000000,1005014545431796407839,1016657648459395708659,1029819651430266166704,1043591983541280173230,-2
19556359,2024-03-31 16:52:23,1000000000000000000000,1005109646527716350210,1016370062579975519757,1029744714562960127616,1043243123675521228631,-2
19561359,2024-04-01 09:45:23,1000000000000000000000,1005266914685491721310,1016085631870640938345,1029714178502615999567,1042895745368471378726,-2
19566359,2024-04-02 02:33:23,1000000000000000000000,1005429174188574828807,1015798044279867870321,1029687478861310569683,1042558529053875346410,-2
19571359,2024-04-02 19:25:23,1000000000000000000000,1005580005317932406498,1015478720984577010197,1029654797401276652861,1042220294245133376746,-2
19576359,2024-04-03 12:12:59,1000000000000000000000,1005888463246319224336,1015422747389763558414,1029770363731773857385,1042036056319473296613,-2
19581359,2024-04-04 04:58:11,1000000000000000000000,1006122456681368145659,1015298417107119696958,1029811409679890075000,1041783095912465915761,-2
19586359,2024-04-04 21:46:47,1000000000000000000000,1006074130222409998745,1015043954054656110631,1029707807467478949706,1041397492498322387438,-2
19591359,2024-04-05 14:36:23,1000000000000000000000,1005798277121959675108,1014723192358162976054,1029531126213812805796,1041025175605076419523,-2
19596359,2024-04-06 07:22:59,1000000000000000000000,1005529759892894089279,1014406208816415275815,1029352417158498984697,1040682093667450639605,-2
19601359,2024-04-07 00:12:23,1000000000000000000000,1005272502526302248162,1014085175250659851645,1029160888788277201294,1040339631528749230449,-2
